DIMENSION:10639,
62866.6667,28516.6667
62866.6667,28850
62866.6667,29016.6667
62866.6667,29050
62866.6667,29066.6667
62866.6667,29250
62866.6667,29516.6667
62866.6667,29566.6667
62866.6667,29766.6667
62866.6667,29816.6667
62866.6667,30050
62866.6667,30083.3333
62866.6667,30100
62866.6667,30216.6667
62866.6667,30233.3333
62866.6667,30416.6667
62866.6667,30550
62866.6667,30716.6667
62883.3333,21450
62883.3333,21633.3333
62883.3333,21800
62883.3333,22250
62883.3333,22450
62883.3333,22633.3333
62883.3333,22966.6667
62883.3333,23516.6667
62883.3333,23666.6667
62883.3333,23933.3333
62883.3333,24083.3333
62883.3333,24266.6667
62883.3333,24583.3333
62883.3333,24900
62883.3333,25100
62883.3333,25133.3333
62883.3333,25533.3333
62883.3333,26966.6667
62883.3333,27016.6667
62883.3333,27933.3333
62883.3333,29166.6667
62883.3333,29483.3333
62883.3333,29600
62883.3333,29866.6667
62883.3333,30500
62883.3333,30583.3333
62883.3333,30800
62883.3333,31233.3333
62883.3333,31383.3333
62900,21733.3333
62900,21966.6667
62900,22066.6667
62900,22316.6667
62900,22450
62900,22516.6667
62900,22800
62900,23000
62900,23183.3333
62900,23233.3333
62900,24116.6667
62900,24166.6667
62900,24466.6667
62900,24900
62900,25233.3333
62900,26283.3333
62900,26733.3333
62900,27150
62900,27433.3333
62900,27683.3333
62900,28250
62900,28750
62900,29050
62900,29250
62900,29350
62900,29383.3333
62900,29400
62900,30216.6667
62900,30666.6667
62900,30683.3333
62916.6667,21433.3333
62916.6667,21616.6667
62916.6667,21650
62916.6667,22066.6667
62916.6667,22600
62916.6667,22866.6667
62916.6667,23083.3333
62916.6667,23333.3333
62916.6667,23350
62916.6667,23400
62916.6667,23500
62916.6667,23733.3333
62916.6667,24950
62916.6667,25200
62916.6667,26133.3333
62916.6667,26283.3333
62916.6667,26500
62916.6667,27633.3333
62916.6667,27800
62916.6667,27866.6667
62916.6667,28133.3333
62916.6667,28166.6667
62916.6667,28650
62916.6667,28683.3333
62916.6667,29350
62916.6667,29566.6667
62916.6667,29750
62916.6667,29850
62916.6667,30250
62916.6667,30550
62916.6667,30950
62916.6667,31283.3333
62916.6667,31300
62933.3333,21566.6667
62933.3333,21616.6667
62933.3333,22050
62933.3333,22083.3333
62933.3333,22200
62933.3333,22333.3333
62933.3333,22500
62933.3333,22550
62933.3333,22600
62933.3333,22633.3333
62933.3333,22800
62933.3333,22900
62933.3333,23000
62933.3333,23016.6667
62933.3333,23033.3333
62933.3333,23100
62933.3333,23150
62933.3333,23166.6667
62933.3333,23200
62933.3333,23733.3333
62933.3333,23900
62933.3333,24100
62933.3333,24166.6667
62933.3333,24650
62933.3333,24933.3333
62933.3333,24950
62933.3333,25016.6667
62933.3333,25033.3333
62933.3333,25066.6667
62933.3333,25800
62933.3333,26416.6667
62933.3333,27033.3333
62933.3333,27133.3333
62933.3333,27950
62933.3333,28266.6667
62933.3333,28300
62933.3333,28350
62933.3333,28366.6667
62933.3333,28983.3333
62933.3333,29083.3333
62933.3333,29100
62933.3333,30183.3333
62933.3333,30333.3333
62933.3333,30466.6667
62933.3333,30516.6667
62933.3333,30616.6667
62933.3333,31300
62950,21533.3333
62950,21700
62950,21766.6667
62950,22050
62950,22400
62950,22450
62950,22516.6667
62950,22533.3333
62950,22550
62950,22650
62950,22700
62950,22800
62950,22850
62950,22866.6667
62950,23000
62950,23150
62950,23566.6667
62950,23716.6667
62950,23733.3333
62950,24083.3333
62950,24166.6667
62950,24183.3333
62950,24300
62950,24950
62950,25000
62950,25200
62950,25233.3333
62950,25300
62950,25450
62950,26650
62950,26750
62950,26950
62950,27750
62950,28533.3333
62950,28600
62950,28733.3333
62950,28916.6667
62950,29150
62950,29333.3333
62950,29350
62950,29366.6667
62950,29566.6667
62950,29833.3333
62950,30050
62950,30066.6667
62950,30200
62950,30400
62950,31283.3333
62966.6667,21200
62966.6667,21500
62966.6667,22016.6667
62966.6667,22366.6667
62966.6667,22500
62966.6667,22566.6667
62966.6667,22633.3333
62966.6667,22700
62966.6667,22733.3333
62966.6667,22750
62966.6667,22833.3333
62966.6667,22950
62966.6667,23050
62966.6667,23083.3333
62966.6667,23100
62966.6667,23116.6667
62966.6667,23366.6667
62966.6667,23533.3333
62966.6667,23900
62966.6667,23950
62966.6667,24083.3333
62966.6667,24200
62966.6667,24216.6667
62966.6667,24550
62966.6667,24700
62966.6667,24716.6667
62966.6667,25250
62966.6667,25350
62966.6667,25566.6667
62966.6667,26783.3333
62966.6667,26800
62966.6667,26866.6667
62966.6667,27400
62966.6667,27833.3333
62966.6667,28033.3333
62966.6667,28550
62966.6667,28750
62966.6667,29266.6667
62966.6667,29633.3333
62966.6667,30000
62966.6667,30116.6667
62966.6667,30250
62966.6667,30350
62966.6667,30500
62966.6667,30883.3333
62966.6667,31000
62983.3333,21166.6667
62983.3333,22350
62983.3333,22450
62983.3333,22500
62983.3333,22700
62983.3333,23000
62983.3333,23216.6667
62983.3333,23300
62983.3333,23866.6667
62983.3333,23900
62983.3333,24050
62983.3333,24200
62983.3333,24700
62983.3333,24850
62983.3333,25250
62983.3333,25733.3333
62983.3333,25866.6667
62983.3333,26183.3333
62983.3333,26500
62983.3333,27100
62983.3333,27250
62983.3333,27733.3333
62983.3333,27950
62983.3333,28266.6667
62983.3333,28500
62983.3333,28516.6667
62983.3333,28750
62983.3333,28766.6667
62983.3333,28866.6667
62983.3333,29333.3333
62983.3333,29450
62983.3333,29766.6667
62983.3333,30100
62983.3333,30116.6667
62983.3333,30166.6667
62983.3333,30366.6667
62983.3333,30500
63000,21900
63000,21966.6667
63000,22000
63000,22166.6667
63000,22316.6667
63000,22550
63000,22566.6667
63000,22800
63000,22816.6667
63000,22833.3333
63000,22900
63000,23000
63000,23450
63000,23583.3333
63000,23750
63000,23800
63000,23816.6667
63000,24000
63000,24200
63000,24350
63000,24600
63000,24700
63000,25000
63000,26300
63000,26850
63000,27500
63000,27566.6667
63000,27800
63000,28716.6667
63000,28866.6667
63000,29600
63000,29916.6667
63000,29983.3333
63000,30083.3333
63000,30150
63000,31283.3333
63016.6667,21633.3333
63016.6667,21700
63016.6667,22116.6667
63016.6667,22283.3333
63016.6667,22533.3333
63016.6667,22550
63016.6667,22633.3333
63016.6667,22650
63016.6667,22800
63016.6667,22816.6667
63016.6667,23116.6667
63016.6667,23200
63016.6667,23266.6667
63016.6667,23433.3333
63016.6667,23483.3333
63016.6667,23633.3333
63016.6667,23650
63016.6667,23666.6667
63016.6667,23800
63016.6667,23833.3333
63016.6667,24283.3333
63016.6667,24466.6667
63016.6667,25416.6667
63016.6667,26050
63016.6667,26083.3333
63016.6667,26450
63016.6667,26683.3333
63016.6667,27183.3333
63016.6667,27350
63016.6667,27633.3333
63016.6667,28200
63016.6667,28400
63016.6667,28533.3333
63016.6667,28550
63016.6667,28666.6667
63016.6667,28883.3333
63016.6667,28983.3333
63016.6667,29233.3333
63016.6667,30200
63033.3333,21533.3333
63033.3333,21633.3333
63033.3333,21733.3333
63033.3333,21800
63033.3333,21816.6667
63033.3333,22583.3333
63033.3333,22633.3333
63033.3333,22716.6667
63033.3333,22783.3333
63033.3333,22800
63033.3333,22850
63033.3333,23216.6667
63033.3333,23450
63033.3333,23466.6667
63033.3333,23616.6667
63033.3333,23666.6667
63033.3333,23800
63033.3333,23833.3333
63033.3333,23883.3333
63033.3333,24066.6667
63033.3333,24100
63033.3333,24133.3333
63033.3333,24250
63033.3333,24283.3333
63033.3333,24316.6667
63033.3333,24566.6667
63033.3333,24600
63033.3333,24633.3333
63033.3333,25083.3333
63033.3333,25133.3333
63033.3333,25350
63033.3333,25800
63033.3333,26450
63033.3333,26716.6667
63033.3333,26783.3333
63033.3333,27000
63033.3333,27250
63033.3333,28566.6667
63033.3333,28633.3333
63033.3333,28666.6667
63033.3333,28933.3333
63033.3333,29383.3333
63033.3333,29433.3333
63033.3333,29700
63033.3333,31050
63050,21550
63050,21750
63050,22216.6667
63050,22516.6667
63050,22766.6667
63050,22883.3333
63050,23000
63050,23250
63050,23783.3333
63050,23900
63050,23916.6667
63050,23966.6667
63050,24050
63050,24133.3333
63050,24266.6667
63050,24566.6667
63050,24666.6667
63050,24716.6667
63050,24750
63050,25033.3333
63050,25083.3333
63050,25100
63050,25116.6667
63050,25333.3333
63050,25433.3333
63050,25583.3333
63050,25700
63050,26000
63050,26466.6667
63050,26483.3333
63050,27400
63050,27516.6667
63050,27600
63050,27716.6667
63050,28100
63050,28150
63050,28316.6667
63050,28400
63050,28550
63050,28600
63050,30133.3333
63050,30333.3333
63050,30366.6667
63066.6667,21516.6667
63066.6667,21983.3333
63066.6667,22100
63066.6667,22250
63066.6667,22450
63066.6667,22566.6667
63066.6667,22600
63066.6667,22666.6667
63066.6667,22766.6667
63066.6667,22783.3333
63066.6667,22866.6667
63066.6667,22933.3333
63066.6667,23600
63066.6667,23633.3333
63066.6667,23866.6667
63066.6667,24416.6667
63066.6667,24566.6667
63066.6667,24583.3333
63066.6667,24600
63066.6667,24750
63066.6667,24800
63066.6667,25050
63066.6667,25533.3333
63066.6667,25866.6667
63066.6667,25983.3333
63066.6667,27666.6667
63066.6667,27933.3333
63066.6667,28066.6667
63066.6667,28116.6667
63066.6667,28350
63066.6667,28733.3333
63066.6667,28966.6667
63066.6667,29050
63066.6667,29500
63066.6667,29516.6667
63066.6667,30100
63066.6667,31050
63066.6667,31066.6667
63083.3333,21733.3333
63083.3333,21866.6667
63083.3333,21883.3333
63083.3333,21900
63083.3333,21933.3333
63083.3333,22050
63083.3333,22066.6667
63083.3333,22616.6667
63083.3333,22700
63083.3333,22783.3333
63083.3333,22950
63083.3333,22983.3333
63083.3333,23200
63083.3333,23216.6667
63083.3333,23333.3333
63083.3333,23600
63083.3333,23683.3333
63083.3333,23816.6667
63083.3333,23883.3333
63083.3333,24550
63083.3333,24750
63083.3333,26000
63083.3333,26700
63083.3333,27183.3333
63083.3333,27583.3333
63083.3333,27666.6667
63083.3333,27933.3333
63083.3333,28416.6667
63083.3333,28700
63083.3333,29133.3333
63083.3333,29600
63083.3333,29616.6667
63083.3333,30300
63083.3333,30466.6667
63100,21566.6667
63100,21583.3333
63100,21600
63100,21616.6667
63100,21633.3333
63100,21716.6667
63100,22750
63100,22766.6667
63100,22850
63100,22916.6667
63100,22966.6667
63100,23083.3333
63100,23100
63100,23183.3333
63100,23333.3333
63100,23566.6667
63100,26333.3333
63100,26416.6667
63100,27100
63100,27266.6667
63100,27383.3333
63100,27416.6667
63100,28183.3333
63100,28516.6667
63100,29016.6667
63100,29466.6667
63100,29800
63100,30016.6667
63100,30233.3333
63100,30383.3333
63116.6667,21633.3333
63116.6667,21700
63116.6667,21716.6667
63116.6667,22283.3333
63116.6667,22500
63116.6667,22666.6667
63116.6667,22750
63116.6667,22766.6667
63116.6667,22800
63116.6667,22816.6667
63116.6667,22900
63116.6667,23383.3333
63116.6667,23550
63116.6667,23833.3333
63116.6667,23950
63116.6667,24016.6667
63116.6667,25100
63116.6667,25550
63116.6667,25950
63116.6667,26266.6667
63116.6667,26750
63116.6667,27183.3333
63116.6667,27366.6667
63116.6667,28050
63116.6667,28416.6667
63116.6667,28600
63116.6667,29083.3333
63116.6667,29233.3333
63116.6667,29266.6667
63116.6667,29366.6667
63116.6667,29783.3333
63116.6667,30000
63116.6667,30416.6667
63133.3333,21666.6667
63133.3333,21850
63133.3333,21883.3333
63133.3333,22033.3333
63133.3333,22683.3333
63133.3333,22800
63133.3333,22900
63133.3333,22950
63133.3333,23183.3333
63133.3333,23200
63133.3333,23216.6667
63133.3333,23533.3333
63133.3333,23550
63133.3333,23800
63133.3333,25033.3333
63133.3333,25783.3333
63133.3333,26100
63133.3333,27600
63133.3333,27783.3333
63133.3333,27850
63133.3333,28000
63133.3333,28250
63133.3333,28483.3333
63133.3333,28533.3333
63133.3333,28900
63133.3333,28950
63133.3333,28983.3333
63133.3333,29150
63133.3333,29533.3333
63133.3333,29700
63133.3333,30383.3333
63150,21583.3333
63150,21600
63150,21966.6667
63150,22250
63150,22266.6667
63150,22500
63150,22533.3333
63150,22766.6667
63150,22783.3333
63150,22800
63150,22883.3333
63150,22983.3333
63150,23000
63150,23150
63150,23166.6667
63150,23233.3333
63150,23283.3333
63150,23383.3333
63150,23400
63150,23800
63150,25416.6667
63150,26266.6667
63150,27083.3333
63150,27250
63150,27300
63150,27700
63150,27950
63150,28216.6667
63150,28583.3333
63150,28616.6667
63150,28866.6667
63150,29200
63150,29400
63150,29533.3333
63150,30000
63150,30050
63150,30116.6667
63166.6667,21650
63166.6667,21700
63166.6667,21833.3333
63166.6667,21900
63166.6667,22500
63166.6667,22533.3333
63166.6667,22800
63166.6667,23016.6667
63166.6667,25833.3333
63166.6667,25950
63166.6667,26400
63166.6667,27883.3333
63166.6667,28100
63166.6667,28633.3333
63166.6667,28683.3333
63166.6667,29583.3333
63166.6667,29816.6667
63166.6667,30016.6667
63166.6667,30216.6667
63166.6667,30550
63183.3333,21216.6667
63183.3333,21283.3333
63183.3333,21616.6667
63183.3333,21650
63183.3333,21683.3333
63183.3333,21716.6667
63183.3333,21900
63183.3333,22016.6667
63183.3333,22216.6667
63183.3333,22500
63183.3333,22516.6667
63183.3333,22800
63183.3333,23133.3333
63183.3333,23800
63183.3333,24133.3333
63183.3333,24483.3333
63183.3333,24650
63183.3333,25100
63183.3333,25283.3333
63183.3333,25500
63183.3333,25966.6667
63183.3333,26116.6667
63183.3333,26200
63183.3333,26366.6667
63183.3333,26666.6667
63183.3333,26966.6667
63183.3333,27950
63183.3333,28400
63183.3333,28550
63183.3333,29116.6667
63183.3333,29300
63183.3333,29433.3333
63183.3333,30016.6667
63200,21300
63200,21516.6667
63200,21600
63200,21633.3333
63200,21983.3333
63200,22116.6667
63200,22300
63200,22800
63200,23166.6667
63200,23200
63200,23550
63200,23600
63200,23633.3333
63200,23783.3333
63200,23933.3333
63200,25083.3333
63200,25600
63200,25916.6667
63200,26083.3333
63200,26283.3333
63200,26333.3333
63200,26350
63200,26516.6667
63200,26533.3333
63200,26666.6667
63200,26800
63200,27216.6667
63200,27366.6667
63200,27466.6667
63200,27533.3333
63200,27950
63200,28083.3333
63200,28183.3333
63200,28250
63200,28300
63200,28716.6667
63200,30100
63216.6667,21850
63216.6667,22066.6667
63216.6667,22233.3333
63216.6667,22283.3333
63216.6667,22400
63216.6667,22550
63216.6667,22816.6667
63216.6667,22850
63216.6667,22883.3333
63216.6667,22916.6667
63216.6667,23150
63216.6667,23333.3333
63216.6667,23616.6667
63216.6667,23750
63216.6667,23983.3333
63216.6667,24416.6667
63216.6667,26133.3333
63216.6667,26316.6667
63216.6667,26516.6667
63216.6667,26600
63216.6667,26750
63216.6667,26783.3333
63216.6667,27200
63216.6667,27700
63216.6667,27750
63216.6667,27800
63216.6667,28083.3333
63216.6667,28366.6667
63216.6667,28466.6667
63216.6667,28550
63216.6667,30016.6667
63233.3333,21783.3333
63233.3333,22050
63233.3333,22650
63233.3333,22750
63233.3333,22850
63233.3333,22866.6667
63233.3333,22883.3333
63233.3333,23083.3333
63233.3333,23200
63233.3333,24116.6667
63233.3333,24333.3333
63233.3333,25983.3333
63233.3333,26083.3333
63233.3333,26216.6667
63233.3333,26750
63233.3333,26833.3333
63233.3333,26866.6667
63233.3333,27033.3333
63233.3333,27100
63233.3333,27166.6667
63233.3333,27500
63233.3333,27616.6667
63233.3333,27800
63233.3333,27950
63233.3333,28250
63233.3333,28333.3333
63233.3333,28383.3333
63233.3333,29250
63233.3333,29333.3333
63233.3333,30150
63233.3333,30650
63250,21183.3333
63250,21416.6667
63250,22216.6667
63250,22283.3333
63250,22433.3333
63250,22766.6667
63250,22866.6667
63250,23166.6667
63250,23183.3333
63250,23283.3333
63250,25666.6667
63250,25866.6667
63250,26333.3333
63250,27183.3333
63250,27200
63250,27466.6667
63250,27683.3333
63250,27916.6667
63250,29050
63250,30100
63250,30550
63250,30766.6667
63266.6667,21216.6667
63266.6667,22066.6667
63266.6667,22116.6667
63266.6667,22266.6667
63266.6667,22283.3333
63266.6667,22666.6667
63266.6667,22733.3333
63266.6667,22750
63266.6667,22866.6667
63266.6667,23033.3333
63266.6667,23100
63266.6667,23266.6667
63266.6667,23633.3333
63266.6667,23750
63266.6667,24300
63266.6667,24566.6667
63266.6667,25133.3333
63266.6667,26083.3333
63266.6667,26183.3333
63266.6667,26233.3333
63266.6667,26550
63266.6667,26733.3333
63266.6667,26850
63266.6667,26966.6667
63266.6667,27033.3333
63266.6667,27050
63266.6667,27366.6667
63266.6667,28266.6667
63266.6667,28600
63266.6667,28650
63266.6667,30116.6667
63266.6667,30383.3333
63266.6667,30450
63266.6667,30483.3333
63283.3333,21116.6667
63283.3333,21666.6667
63283.3333,22083.3333
63283.3333,22800
63283.3333,22816.6667
63283.3333,22833.3333
63283.3333,23033.3333
63283.3333,23133.3333
63283.3333,23333.3333
63283.3333,26100
63283.3333,26233.3333
63283.3333,26250
63283.3333,26800
63283.3333,27200
63283.3333,28200
63283.3333,28350
63283.3333,28600
63283.3333,29300
63283.3333,29816.6667
63283.3333,30066.6667
63283.3333,30533.3333
63283.3333,30600
63283.3333,30866.6667
63300,22066.6667
63300,22100
63300,22383.3333
63300,22833.3333
63300,23166.6667
63300,25083.3333
63300,26283.3333
63300,26300
63300,26466.6667
63300,26716.6667
63300,26816.6667
63300,26950
63300,26966.6667
63300,27100
63300,27683.3333
63300,27916.6667
63300,27933.3333
63300,27950
63300,28333.3333
63300,29433.3333
63300,30050
63300,30950
63316.6667,21150
63316.6667,22116.6667
63316.6667,22433.3333
63316.6667,22483.3333
63316.6667,22800
63316.6667,22816.6667
63316.6667,22950
63316.6667,23083.3333
63316.6667,23133.3333
63316.6667,23166.6667
63316.6667,23450
63316.6667,23500
63316.6667,23700
63316.6667,23933.3333
63316.6667,24050
63316.6667,24200
63316.6667,25500
63316.6667,25633.3333
63316.6667,25833.3333
63316.6667,26816.6667
63316.6667,27300
63316.6667,27583.3333
63316.6667,29050
63316.6667,29216.6667
63316.6667,29716.6667
63316.6667,29800
63316.6667,29900
63316.6667,30016.6667
63316.6667,30150
63333.3333,22516.6667
63333.3333,22533.3333
63333.3333,22550
63333.3333,22566.6667
63333.3333,22600
63333.3333,22716.6667
63333.3333,22766.6667
63333.3333,22783.3333
63333.3333,22900
63333.3333,23033.3333
63333.3333,23316.6667
63333.3333,23533.3333
63333.3333,24583.3333
63333.3333,25950
63333.3333,26050
63333.3333,26200
63333.3333,26216.6667
63333.3333,26400
63333.3333,26416.6667
63333.3333,26650
63333.3333,26933.3333
63333.3333,27566.6667
63333.3333,28083.3333
63333.3333,29200
63333.3333,29850
63333.3333,29883.3333
63333.3333,30266.6667
63333.3333,30416.6667
63333.3333,30750
63350,21316.6667
63350,22000
63350,22516.6667
63350,22566.6667
63350,22583.3333
63350,22733.3333
63350,23050
63350,23083.3333
63350,23150
63350,23183.3333
63350,23583.3333
63350,23600
63350,24116.6667
63350,24950
63350,25900
63350,25966.6667
63350,26400
63350,26600
63350,27233.3333
63350,27433.3333
63350,27883.3333
63350,28183.3333
63350,28466.6667
63350,28616.6667
63350,29183.3333
63350,29650
63350,30016.6667
63366.6667,22050
63366.6667,22416.6667
63366.6667,22466.6667
63366.6667,22483.3333
63366.6667,22533.3333
63366.6667,22666.6667
63366.6667,22700
63366.6667,23050
63366.6667,23216.6667
63366.6667,23233.3333
63366.6667,23483.3333
63366.6667,23616.6667
63366.6667,23966.6667
63366.6667,24966.6667
63366.6667,25766.6667
63366.6667,26716.6667
63366.6667,26900
63366.6667,27083.3333
63366.6667,27200
63366.6667,27366.6667
63366.6667,27400
63366.6667,27550
63366.6667,27616.6667
63366.6667,27666.6667
63366.6667,27750
63366.6667,28000
63366.6667,28350
63366.6667,28650
63366.6667,29100
63366.6667,29150
63366.6667,29750
63383.3333,22383.3333
63383.3333,22400
63383.3333,22500
63383.3333,22666.6667
63383.3333,22700
63383.3333,22983.3333
